coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value,positive_relation,negative_relation
938,"Adelmar","Setbal","",44,"1967-10-20",83920,210,215,191,5,6,5,0,0,0,0,0,0,0,9,0,9,0,3,73,8,1,3,29,58,59,72,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,7,7,1,4,3,-2,0,5,10,3,2,-9,-6,-1,-6,44,22,71,4,0,20,2,3
939,"Jared","Taylor","",37,"1975-1-27",78982,206,220,189,4,3,4,0,0,0,0,0,0,0,7,2,5,3,0,19,42,10,6,41,54,70,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,-4,2,5,0,-1,7,6,4,3,-1,-7,-5,4,34,45,28,4,0,21,2,3
940,"Enrique","Arias","",43,"1968-11-9",49808,206,210,184,2,7,3,0,0,0,0,0,0,0,13,11,19,12,3,44,48,82,63,71,47,69,49,0,0,0,0,0,5,3,0,3,0,72,0,0,0,0,3,3,3,3,2,-2,-2,-1,3,1,0,1,0,1,3,1,1,3,3,3,2,2,3,0,0,0,1,1,1,-2,-6,2,3,2,-1,7,7,4,2,3,1,2,1,78,50,47,13,0,66,4,2
941,"Jason","Deaton","",39,"1973-1-5",46460,206,195,178,10,0,14,0,0,0,0,0,0,0,4,16,2,20,1,25,21,36,61,48,37,45,47,0,0,0,0,0,0,2,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-6,3,-3,-4,5,2,-1,5,8,5,2,-5,-3,5,4,46,27,30,12,0,46,0,4
942,"Ron","Williams","",41,"1970-9-27",43742,206,185,174,10,5,14,0,0,0,0,0,0,0,2,9,1,4,0,35,37,57,70,47,35,40,40,0,0,0,0,0,0,2,3,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-3,3,-1,2,4,1,-1,0,7,9,3,1,1,-2,-1,-2,64,37,36,4,0,50,1,3
943,"Jose","Briones","",37,"1975-2-3",67700,206,195,187,1,0,2,163,0,0,35000,3,0,0,14,8,11,9,2,49,34,52,60,53,52,58,51,0,0,0,0,0,1,4,2,2,0,55,0,0,0,0,1,0,1,1,-1,-1,0,3,1,0,0,-1,-1,1,-1,1,-1,0,0,0,-1,-1,0,-3,0,0,-4,-2,3,0,1,4,2,0,0,5,9,4,2,-1,-5,-7,2,57,39,50,11,0,53,3,1
944,"Ben","Kea","",40,"1971-8-24",25087,206,190,186,5,6,5,163,0,0,30000,2,0,0,7,9,8,9,2,73,10,10,23,9,44,44,55,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,9,-2,-1,3,1,0,5,8,4,3,-1,-1,0,2,44,19,67,8,0,19,1,3
945,"Andy","Poole","",38,"1974-2-8",4992,206,200,189,4,0,4,163,0,0,20000,2,0,0,14,13,7,11,1,41,87,66,37,26,59,67,62,0,0,0,0,0,1,0,2,3,0,25,0,0,0,0,-1,0,-1,1,-1,0,-1,4,-1,-1,0,-1,1,-1,1,0,0,1,0,-1,-1,-1,-1,-3,0,0,-4,-5,-5,-8,3,4,2,0,0,7,9,4,0,5,-9,0,-7,56,81,46,12,0,40,4,3
946,"Taylor","Rodriguez","",36,"1976-1-9",28137,206,220,192,1,0,2,166,0,0,30000,2,0,0,6,2,7,4,0,61,64,62,46,57,51,62,57,0,0,0,0,0,4,2,3,3,0,57,0,0,0,0,-2,-3,-2,-1,-3,-1,-2,-2,-1,-3,-3,0,1,3,1,-3,2,-3,1,-3,-3,2,1,0,0,0,2,3,3,-2,-2,1,2,-1,0,5,10,4,1,-7,-7,3,2,64,62,60,5,0,54,4,3
947,"Austin","Small","",36,"1975-9-10",4704,206,190,187,5,0,5,166,0,0,25000,2,0,0,13,12,14,5,3,63,18,27,31,13,63,56,45,0,0,0,0,0,0,2,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,-2,1,-5,5,-1,0,5,8,5,2,-5,4,-6,0,40,27,61,10,0,28,0,4
948,"Bryan","Burdick","",39,"1972-12-23",21777,206,190,185,4,8,4,166,0,0,35000,2,0,0,3,7,5,7,0,20,60,16,15,10,69,69,81,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,-2,2,1,-2,0,5,8,5,2,2,-4,-1,4,59,63,33,5,0,33,2,0
949,"Josh","Sklar","",41,"1970-3-16",50285,206,195,184,1,5,2,170,0,0,45000,3,0,0,1,10,0,15,1,45,64,50,62,60,41,49,61,0,0,0,0,0,1,4,3,3,0,42,0,0,0,0,0,1,-1,0,-1,0,0,3,-1,-1,-1,1,1,0,-1,-1,1,-1,-1,-1,1,0,1,-3,0,0,-5,4,2,4,4,-4,2,1,0,5,9,4,2,4,7,1,4,70,61,46,8,0,55,0,4
950,"Pedro","Zamora","",38,"1974-2-7",42625,56,190,183,5,0,5,170,0,0,25000,2,0,0,8,3,10,1,1,45,25,36,6,49,55,63,64,0,0,0,0,0,0,2,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,6,8,4,2,-6,-2,6,-8,40,34,49,5,0,30,4,0
951,"David","Young","",37,"1974-11-27",32688,206,205,179,4,0,4,170,0,0,25000,2,0,0,11,12,14,14,2,33,67,19,6,38,81,83,47,0,0,0,0,0,0,3,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,2,-3,-5,1,2,-1,4,9,4,3,-2,4,-2,-4,43,68,42,13,0,30,0,4
952,"Eric","Henry","",40,"1971-10-21",92469,206,195,182,1,8,2,171,0,0,40000,3,0,0,15,9,13,12,2,49,49,56,65,70,61,50,70,0,0,0,0,0,2,3,2,3,0,47,0,0,0,0,-3,2,3,1,2,-1,-1,-3,1,-3,-3,-1,-3,-3,-2,-2,-1,1,0,-1,-1,3,3,0,0,0,1,2,3,-2,-1,5,3,-1,0,7,8,3,2,1,0,2,-1,83,52,52,12,0,57,1,3
953,"Dustin","DiTullio","",36,"1975-3-4",34490,206,200,193,5,5,5,171,0,0,30000,2,0,0,4,8,7,11,1,62,20,12,8,34,37,53,47,0,0,0,0,0,0,4,3,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,3,4,-4,1,1,1,-1,4,12,3,1,-5,0,7,0,47,26,58,8,0,26,2,3
954,"Tyler","Forbes","",38,"1973-12-9",60505,206,230,201,4,5,4,171,0,0,30000,2,0,0,4,6,11,13,2,23,69,27,32,23,74,48,80,0,0,0,0,0,0,1,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,4,-3,-4,-4,2,1,-1,4,11,4,1,8,2,-3,-1,54,69,34,8,0,29,2,3
955,"Juan","Lagunas","",39,"1972-6-19",50912,56,240,196,1,5,2,159,0,0,40000,3,0,0,9,3,9,9,3,42,58,62,53,70,66,58,55,0,0,0,0,0,1,2,3,3,0,46,0,0,0,0,1,0,0,1,-1,0,1,2,0,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,-1,-3,0,0,-2,-1,-4,-5,-2,-7,3,1,0,4,8,5,3,7,3,0,7,72,58,46,8,0,56,0,3
956,"Andres","Arboleda","",40,"1971-12-12",55211,206,195,184,5,8,5,159,0,0,30000,2,0,0,7,6,9,3,3,60,16,19,14,28,41,49,40,0,0,0,0,0,0,2,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-3,5,0,-3,3,0,0,8,7,3,2,-7,2,1,-2,58,23,56,6,0,30,3,4
957,"Tim","Livengood","",44,"1967-8-26",73689,206,230,196,4,10,4,159,0,0,30000,2,0,0,5,9,4,9,3,37,71,17,30,24,63,40,43,0,0,0,0,0,3,2,3,0,0,74,0,0,0,0,3,1,1,2,3,0,-1,2,1,1,3,3,3,3,2,1,-1,-1,1,1,2,0,-1,-3,0,0,-1,-5,4,3,-1,4,1,-1,0,7,8,4,1,3,5,9,-3,70,65,40,7,0,37,3,2
958,"Dylan","Russell","",38,"1973-5-22",86264,206,190,184,1,0,2,162,0,0,40000,3,0,0,8,10,1,11,2,50,55,62,55,55,46,65,73,0,0,0,0,0,1,2,0,2,0,66,0,0,0,0,0,-1,1,0,-1,0,1,2,0,-1,0,-1,1,0,0,0,0,0,1,0,0,-1,1,-3,0,0,-7,5,1,2,-4,-5,2,2,-1,4,9,6,1,4,0,-2,3,64,57,53,9,0,56,1,4
959,"Chris","Joner","",42,"1970-1-3",32334,206,210,188,5,2,5,162,0,0,30000,2,0,0,6,11,0,18,1,92,10,23,32,6,44,93,86,0,0,0,0,0,0,4,3,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,7,6,-3,2,4,0,-1,4,10,3,3,7,2,-8,0,48,26,88,10,0,37,1,4
960,"Travis","Fenderson","",41,"1970-3-11",54295,206,210,194,4,9,4,162,0,0,30000,2,0,0,5,9,10,11,0,22,48,11,12,21,54,70,52,0,0,0,0,0,0,2,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-4,3,4,3,3,0,0,4,10,4,2,2,2,7,-5,54,51,31,8,0,23,0,3
961,"Steve","Likes","",37,"1974-9-15",14447,206,190,185,1,3,2,164,0,0,45000,3,0,0,11,7,15,2,3,49,49,41,40,87,92,57,48,0,0,0,0,0,1,2,3,0,0,40,0,0,0,0,-1,0,-1,1,0,0,1,3,0,-1,1,-1,-1,-1,-1,-1,0,1,-1,1,0,0,1,-3,0,0,5,5,5,-4,0,1,3,0,0,4,11,3,2,-3,1,5,1,59,53,53,8,0,54,3,4
962,"Josh","Branch","",36,"1975-7-12",75346,206,190,186,5,4,5,164,0,0,30000,2,0,0,2,8,7,7,1,55,17,13,11,26,49,55,52,0,0,0,0,0,0,2,2,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,2,-1,-3,2,0,0,5,8,5,2,-6,-6,-5,-3,46,26,54,6,0,26,4,1
963,"Robbie","Molloy","",42,"1969-9-20",47937,206,210,185,4,11,4,164,0,0,35000,2,0,0,0,9,0,6,3,15,70,27,11,32,33,60,52,0,0,0,0,0,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-2,-1,0,-1,3,-1,0,7,7,4,2,-3,-1,-3,-4,60,65,23,4,0,27,1,3
964,"Mark","Newman","",43,"1969-2-13",25204,206,200,198,1,8,2,169,0,0,40000,3,0,0,7,5,11,4,4,49,56,63,76,43,68,56,73,0,0,0,0,0,1,4,3,3,0,56,0,0,0,0,-1,0,-1,-1,0,0,-1,3,1,0,1,0,1,1,-1,1,1,1,-1,1,0,1,-1,-3,0,0,3,-6,0,4,-1,-8,1,-2,0,5,9,4,2,-1,0,5,3,84,58,53,6,0,60,4,0
965,"Elijah","Dabney","",42,"1969-10-10",26230,206,205,184,5,7,5,169,0,0,30000,2,0,0,0,10,0,16,1,66,22,17,21,25,91,59,34,0,0,0,0,0,0,3,3,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,5,-1,6,1,-1,0,7,7,4,2,7,2,9,3,52,32,65,8,0,28,2,3
966,"Zach","LeGard","",36,"1975-10-9",31128,206,210,187,4,1,4,169,0,0,25000,2,0,0,6,2,5,0,3,3,56,28,31,18,69,63,59,0,0,0,0,0,0,1,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,-3,2,-3,8,4,-1,-1,4,9,5,2,3,0,-3,-3,38,58,18,3,0,28,4,0
967,"Eric","Richardson","",38,"1973-9-14",94149,206,190,188,1,3,2,160,0,0,35000,3,0,0,2,5,4,8,3,55,38,46,39,70,54,54,40,0,0,0,0,0,3,2,2,3,0,57,0,0,0,0,3,1,2,3,2,0,1,0,1,3,3,3,4,3,1,0,1,-1,2,0,1,-2,0,-3,0,0,0,-2,-4,-3,3,1,3,-1,0,5,9,3,3,-7,-1,-7,5,57,41,54,5,0,50,0,1
968,"Izzy","Mejia","",45,"1967-1-20",70279,151,195,188,5,13,5,160,0,0,35000,2,0,0,7,8,11,14,3,71,17,39,34,10,51,82,68,0,0,0,0,0,0,2,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,3,0,-4,2,1,0,6,9,4,1,-1,2,5,2,74,30,70,10,0,31,1,4
969,"Jaden","Garner","",40,"1971-6-14",76566,206,205,187,4,5,4,160,0,0,25000,2,0,0,7,14,12,13,1,33,66,16,10,26,81,57,65,0,0,0,0,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,3,1,-1,5,4,1,0,6,10,3,1,-6,-1,7,3,51,66,42,11,0,27,3,1
970,"Roberto","Acosta","",43,"1968-3-15",33718,206,210,184,1,12,2,161,0,0,45000,3,0,0,11,10,13,9,1,33,43,59,62,63,74,48,61,0,0,0,0,0,2,1,1,0,0,60,0,0,0,0,-2,2,2,3,3,0,-3,-2,3,-3,-3,-3,-2,-3,-2,-2,1,1,0,-1,-1,3,2,-1,0,0,2,0,4,5,2,6,3,-2,0,5,7,6,2,4,1,0,3,91,48,40,10,0,60,4,2
971,"Nick","Holmberg","",36,"1975-10-26",65670,206,190,187,5,4,5,161,0,0,25000,2,0,0,10,3,12,5,1,56,1,10,18,11,42,56,67,0,0,0,0,0,0,2,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,4,5,2,3,0,1,0,7,7,4,2,-3,2,5,-7,43,15,56,7,0,21,1,2
972,"Mike","Robinson","",41,"1970-9-13",67700,206,180,185,4,2,4,161,0,0,30000,2,0,0,1,1,2,7,2,19,53,4,29,7,78,60,57,0,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,-5,-2,1,2,2,2,0,4,7,6,3,2,-6,-5,3,35,56,31,3,0,22,3,4
973,"Roberto","Garcia","",44,"1967-11-19",9498,206,200,179,1,13,2,165,0,0,40000,3,0,0,9,15,12,15,3,48,55,58,64,65,44,69,53,0,0,0,0,0,1,2,2,0,0,54,0,0,0,0,0,-1,-1,0,1,-1,0,3,1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,-1,1,-3,0,0,4,1,3,-4,-1,-2,1,-1,0,6,7,6,1,4,-5,-5,0,93,55,50,13,0,57,0,4
974,"Jeremy","Bouley","",36,"1975-10-26",4992,206,195,182,5,5,5,165,0,0,35000,2,0,0,2,3,9,7,2,73,17,15,30,16,90,74,73,0,0,0,0,0,0,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,3,5,6,3,1,0,5,7,6,2,-5,4,4,0,54,33,75,5,0,33,0,2
975,"Dustin","Buterbaugh","",37,"1975-2-4",59099,206,190,183,4,0,4,165,0,0,25000,2,0,0,7,3,6,3,3,44,39,10,27,14,43,58,39,0,0,0,0,0,1,0,3,0,0,20,0,0,0,0,-1,1,1,1,-1,0,-1,3,-1,-1,1,1,1,1,1,0,0,-1,0,0,0,1,-1,-3,0,0,1,-5,2,-4,-3,-4,2,1,-1,7,7,4,2,-7,5,6,-4,37,41,45,5,0,21,4,3
976,"Zagwe","Atsu","",43,"1968-2-24",22518,206,235,196,1,9,2,167,0,0,35000,3,0,0,1,10,1,7,1,47,49,46,41,50,38,52,57,0,0,0,0,0,2,0,3,3,0,41,0,0,0,0,-2,3,3,3,3,1,-2,-3,1,-4,-3,-1,-2,-2,-2,-3,-1,-1,0,-1,-1,3,1,1,0,0,5,-2,-5,4,4,4,2,1,0,8,10,2,0,-4,-1,8,1,73,49,48,5,0,44,0,4
977,"Justin","Lindsey","",39,"1972-10-30",58827,206,205,187,5,5,5,167,0,0,30000,2,0,0,5,1,3,0,2,59,26,13,28,41,52,59,46,0,0,0,0,0,0,4,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,2,1,-2,0,7,8,3,2,6,3,6,-2,52,33,57,2,0,28,3,0
978,"Lewis","Dunn","",43,"1968-10-16",28729,206,195,191,4,11,4,167,0,0,25000,2,0,0,16,10,10,13,2,24,71,36,12,32,65,80,70,0,0,0,0,0,0,1,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,-8,0,-4,3,0,0,5,9,3,3,7,3,0,4,66,71,36,13,0,34,2,0
979,"Bryan","Mitchum","",43,"1969-1-10",23511,206,210,188,1,10,2,168,0,0,40000,3,0,0,3,5,3,5,1,46,36,62,44,77,42,72,60,0,0,0,0,0,5,4,0,1,0,59,0,0,0,0,1,1,3,2,2,-2,-3,-1,3,0,-1,1,0,-1,2,2,-1,2,3,3,4,2,3,-1,0,0,1,-3,-4,-2,-6,1,2,0,-1,7,7,3,3,-1,4,7,1,81,42,49,4,0,61,1,4
980,"Jarrod","Cyr","",39,"1972-5-27",85344,206,215,184,5,0,5,168,0,0,25000,2,0,0,3,5,5,2,3,63,28,29,44,10,47,58,69,0,0,0,0,0,1,2,3,1,0,37,0,0,0,0,0,0,-1,0,1,1,-1,2,0,0,1,1,0,0,0,1,0,0,1,-1,1,1,0,-3,0,0,1,1,-3,4,3,0,1,1,0,7,6,5,2,2,-4,-3,-1,46,36,62,3,0,34,4,3
981,"Dan","Shea","",35,"1976-3-15",82394,206,190,183,4,0,4,168,0,0,30000,2,0,0,9,6,14,10,2,42,77,1,10,7,51,46,59,0,0,0,0,0,0,2,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5,2,-7,-5,-6,0,0,-1,5,11,4,0,1,-3,-1,7,37,71,45,9,0,18,1,4
982,"Noah","Sears","",36,"1975-10-11",25810,206,225,191,1,0,2,172,0,0,30000,3,0,0,1,11,4,12,2,34,37,37,42,45,78,50,48,0,0,0,0,0,1,0,3,1,0,43,0,0,0,0,1,0,1,-1,-1,-1,-1,3,-1,1,0,-1,0,1,1,-1,1,-1,0,-1,-1,-1,-1,-3,0,0,8,2,-2,4,1,1,5,2,0,5,9,5,1,0,-6,1,-1,49,42,40,7,0,46,1,3
983,"Elijah","Hale","",36,"1975-9-18",85920,206,225,188,5,2,5,172,0,0,20000,2,0,0,4,10,0,11,2,38,23,19,17,16,46,60,59,0,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,-2,-2,-2,0,5,-2,0,7,9,3,1,-2,2,4,3,34,31,42,7,0,23,1,3
984,"Dan","Rossi","",35,"1976-7-8",56423,206,205,188,4,2,4,172,0,0,30000,2,0,0,4,11,3,12,3,31,47,30,57,13,51,63,68,0,0,0,0,0,3,2,3,3,0,32,0,0,0,0,3,0,1,1,2,0,0,0,-1,3,3,3,3,3,0,1,-1,-1,2,0,1,-1,1,-3,0,0,-4,1,4,-3,-1,1,2,1,0,6,7,6,1,0,-8,5,-5,46,50,38,8,0,35,1,0
985,"Tony","Mendia","",41,"1970-11-16",63497,206,220,185,1,3,2,0,0,0,0,0,0,0,2,7,0,11,3,37,45,48,61,44,50,63,39,0,0,0,0,0,3,2,0,3,0,44,0,0,0,0,3,0,3,2,3,0,-1,0,-1,1,3,4,3,3,1,2,-1,-1,0,2,1,-2,1,-3,0,0,4,0,-2,5,-4,-1,2,1,-1,5,8,4,3,-7,-4,-2,8,54,46,40,6,0,49,0,3
986,"Erik","Peyton","",40,"1971-6-9",94358,206,190,184,5,2,5,0,0,0,0,0,0,0,10,10,10,5,3,51,21,16,25,17,87,63,57,0,0,0,0,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,5,5,-1,-1,2,0,0,5,9,5,1,-4,-2,1,3,37,33,56,8,0,25,1,0
987,"Jared","Chmela","",43,"1968-12-14",11032,206,205,179,4,11,4,0,0,0,0,0,0,0,12,7,5,12,3,21,73,28,33,20,59,69,80,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,1,-4,-1,3,5,-1,0,6,10,4,0,-1,4,0,7,63,72,33,10,0,30,4,0
988,"Brian","Haynes","",41,"1970-11-19",25145,206,220,192,2,6,3,0,0,0,0,0,0,0,12,11,13,11,3,45,39,68,46,66,49,47,67,0,0,0,0,0,1,4,2,2,0,57,0,0,0,0,1,-1,1,1,1,0,1,3,0,0,0,1,1,1,0,-1,0,0,0,0,1,-1,0,-3,0,0,3,0,-2,-1,0,-4,2,-1,0,4,9,7,0,-2,-3,3,5,70,43,47,12,0,57,0,4
989,"Paul","Bolan","",44,"1968-1-16",43849,206,190,184,10,4,14,0,0,0,0,0,0,0,2,10,4,11,4,43,38,75,56,63,40,61,53,0,0,0,0,0,0,3,3,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-9,-2,1,3,6,4,0,0,6,7,4,3,3,-1,1,2,70,41,45,7,0,58,0,3
990,"Isaiah","Johnson","",35,"1976-9-1",93165,206,195,172,10,0,14,0,0,0,0,0,0,0,9,1,4,5,2,32,33,65,65,44,46,41,41,0,0,0,0,0,0,2,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,5,-4,3,-2,-3,3,2,0,6,10,3,1,6,2,0,-2,53,35,35,5,0,53,2,3
991,"Bobby","Kruger","",36,"1976-2-21",25202,206,195,183,1,0,2,0,0,0,0,0,0,0,7,9,4,8,2,28,31,53,32,37,64,46,57,0,0,0,0,0,3,4,1,0,0,39,0,0,0,0,3,1,1,1,3,0,1,2,0,2,3,4,3,3,2,2,-1,1,0,2,2,-1,-1,-3,0,0,3,4,5,-4,0,-4,3,-2,0,6,7,4,3,2,1,3,-9,47,37,35,7,0,46,0,4
992,"Blake","Grace","",40,"1971-5-29",92464,206,200,191,5,1,5,0,0,0,0,0,0,0,9,5,4,5,0,64,25,4,25,2,78,64,57,0,0,0,0,0,0,2,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,7,4,-2,0,4,9,4,3,2,2,-3,-2,36,35,65,6,0,20,0,4
993,"Jesus","Orellana","",37,"1974-11-14",57147,206,205,183,4,0,4,0,0,0,0,0,0,0,2,11,7,12,1,20,67,28,31,22,78,58,79,0,0,0,0,0,0,1,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-2,-4,0,-3,-7,2,1,-1,7,7,4,2,-5,4,-8,0,44,68,33,8,0,29,3,1
994,"Marshall","Hardy","",38,"1973-11-11",67117,206,205,174,2,1,3,0,0,0,0,0,0,0,5,7,10,9,1,62,35,76,46,57,38,46,53,0,0,0,0,0,1,3,3,1,0,59,0,0,0,0,1,1,1,0,0,0,1,2,0,1,1,1,1,1,-1,-1,1,1,0,0,0,1,0,-3,0,0,-9,2,0,5,-4,7,1,1,-1,6,7,4,3,3,6,-3,2,61,38,58,7,0,56,1,2
995,"Jared","Pratt","",42,"1969-8-25",81480,206,215,183,10,4,14,0,0,0,0,0,0,0,20,2,24,4,2,36,36,71,70,83,42,54,55,0,0,0,0,0,0,2,3,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-6,-3,1,0,2,0,0,7,7,5,1,4,4,4,-1,73,40,40,11,0,64,2,3
996,"Ramiro","Reyes","",38,"1973-6-25",7134,210,235,192,10,5,14,0,0,0,0,0,0,0,13,0,13,3,1,41,42,74,88,44,54,47,49,0,0,0,0,0,0,2,1,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,-5,0,-7,5,0,0,6,7,4,3,-5,3,0,-1,73,44,43,7,0,61,1,4
997,"Danny","Chavez","",37,"1974-5-21",71432,56,205,192,1,0,2,0,0,0,0,0,0,0,5,1,6,5,1,49,41,48,36,50,57,46,36,0,0,0,0,0,1,4,0,1,0,39,0,0,0,0,1,0,-1,-1,0,-1,-1,3,0,0,0,-1,-1,-1,1,1,0,1,0,-1,-1,-1,-1,-3,0,0,10,0,-2,1,0,-5,2,1,0,9,7,3,1,4,-4,2,-4,51,42,48,4,0,45,1,4
998,"Nick","Valenti","",35,"1976-4-5",34491,206,215,196,5,0,5,0,0,0,0,0,0,0,6,2,6,2,2,52,11,26,27,13,38,60,39,0,0,0,0,0,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,4,3,-5,2,0,0,7,9,2,2,-4,-8,3,1,34,20,50,4,0,22,3,0
