player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
11535,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,72
11536,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,42
11537,0,0,7,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,117
11538,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,78
11539,0,0,9,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,77
11540,0,0,4,0,3,1,58,10,15,30,3,1,59,10,15,30,3,1,55,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,72
11541,0,0,1,12,22,34,79,1,1,1,24,38,86,1,1,1,19,31,73,1,1,1,22,34,79,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,3,45,65,114
11542,0,0,7,0,16,1,58,10,15,30,16,1,59,10,15,30,16,1,57,10,15,30,16,1,58,0,14,0,60,31,0,0,0,0,0,0,0,0,0,0,60,31,0,0,0,0,0,0,0,0,0,0,10,3,1,35,97
11543,0,0,1,12,32,34,79,0,1,1,35,38,84,0,1,1,29,31,72,0,1,1,32,34,79,0,0,0,54,0,19,0,0,0,55,0,0,0,0,0,54,0,19,0,0,0,55,0,0,0,0,0,9,2,42,50,92
11544,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,169
11545,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,140
11546,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,89
11547,0,0,1,12,29,32,75,0,1,1,32,33,78,0,1,1,27,30,71,0,1,1,29,32,75,0,0,0,60,35,29,0,0,0,0,0,0,0,0,0,60,35,29,0,0,0,0,0,0,0,0,0,9,3,58,49,75
11548,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,126
11549,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,168
11550,0,0,1,12,29,32,75,0,1,1,32,33,78,0,1,1,27,30,71,0,1,1,29,32,75,0,0,0,0,0,25,0,0,7,56,0,0,51,0,0,0,0,25,0,0,7,56,0,0,51,0,0,8,4,165,49,67
11551,0,0,1,12,28,32,75,0,1,1,29,34,79,0,1,1,26,28,70,0,1,1,28,32,75,0,0,0,62,33,22,0,0,2,0,0,0,0,0,0,62,33,22,0,0,2,0,0,0,0,0,0,10,3,95,50,72
11552,0,0,1,12,37,34,79,0,1,1,40,38,86,0,1,1,33,31,72,0,1,1,37,34,79,0,0,0,0,43,29,0,0,1,70,0,0,0,0,0,0,43,29,0,0,1,70,0,0,0,0,0,14,1,27,50,171
11553,0,0,1,12,22,34,79,1,1,1,25,38,86,1,1,1,19,31,72,1,1,1,22,34,79,0,0,0,0,0,30,0,0,0,52,0,0,0,0,0,0,0,30,0,0,0,52,0,0,0,0,0,10,3,34,61,59
11554,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,52
11555,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,100
11556,0,0,1,12,22,33,76,0,1,1,20,31,72,0,1,1,26,39,87,0,1,1,22,33,76,0,5,0,0,0,29,0,0,0,60,0,0,0,0,0,0,0,29,0,0,0,60,0,0,0,0,0,10,2,24,51,149
11557,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,47
11558,0,0,6,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,36
11559,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,116
11560,0,0,5,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,3
11561,0,0,3,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,147
11562,0,0,5,0,4,1,59,10,15,30,4,1,61,10,15,30,4,1,55,10,15,30,4,1,59,0,14,0,24,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,4,4,1,55,104
11563,0,0,5,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,19
11564,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,53
11565,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,35
11566,0,0,1,12,22,34,78,0,1,1,24,37,83,0,1,1,20,31,73,0,1,1,22,34,78,0,0,0,61,0,22,0,0,2,0,0,0,0,0,0,61,0,22,0,0,2,0,0,0,0,0,0,10,3,49,60,158
11567,0,0,1,12,23,34,79,1,1,1,26,37,87,1,1,1,20,30,71,1,1,1,23,34,79,0,0,0,0,31,21,21,0,0,60,0,0,0,0,0,0,31,21,21,0,0,60,0,0,0,0,0,10,3,46,48,107
11568,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,62
11569,0,0,9,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,55,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,101
11570,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,148
11571,0,0,3,0,2,1,57,10,15,30,2,1,55,10,15,30,2,1,60,10,15,30,2,1,57,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,148
11572,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,104
11573,0,0,1,12,33,32,75,0,1,1,35,34,77,0,1,1,31,30,71,0,1,1,33,32,75,0,0,0,60,31,0,0,0,1,0,46,0,0,0,0,60,31,0,0,0,1,0,46,0,0,0,0,10,4,101,66,58
11574,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,131
11575,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,11
11576,0,0,1,12,22,34,79,0,1,1,23,35,82,0,1,1,21,32,76,0,1,1,22,34,79,0,5,0,0,0,30,0,0,0,0,0,0,60,0,0,0,0,30,0,0,0,0,0,0,60,0,0,10,3,36,43,83
11577,0,0,7,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,124
11578,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,3
11579,0,0,1,12,38,32,75,0,1,1,40,34,78,0,1,1,35,30,71,0,1,1,38,32,75,0,0,0,60,31,21,0,0,0,53,0,0,0,0,0,60,31,21,0,0,0,53,0,0,0,0,0,10,3,220,55,40
11580,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,97
11581,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,105
11582,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,99
11583,0,0,5,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,123
11584,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,146
11585,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,157
11586,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,29
11587,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,49
11588,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,99
11589,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,103
11590,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,85
11591,0,0,1,12,22,33,76,1,1,1,21,31,72,1,1,1,26,39,86,1,1,1,22,33,76,0,0,0,54,28,0,0,0,1,0,0,0,0,0,0,54,28,0,0,0,1,0,0,0,0,0,0,9,3,48,47,196
11592,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,33
11593,0,0,2,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,97
11594,0,0,7,0,15,34,79,0,1,1,15,35,81,0,1,1,15,33,78,0,1,1,15,34,79,0,0,0,0,38,0,0,0,0,0,56,0,0,0,0,0,38,0,0,0,0,0,56,0,0,0,0,10,4,47,58,29
11595,0,0,1,12,22,34,79,1,1,1,24,37,83,1,1,1,20,32,76,1,1,1,22,34,79,0,5,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,3,46,54,54
11596,0,0,1,12,22,34,78,0,1,1,24,37,82,0,1,1,20,32,73,0,1,1,22,34,78,0,0,0,54,28,0,0,0,1,0,0,0,0,0,0,54,28,0,0,0,1,0,0,0,0,0,0,9,1,3,51,31
11597,0,0,1,12,22,34,79,0,1,1,24,37,84,0,1,1,19,32,73,0,1,1,22,34,79,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,2,33,50,156
11598,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,2
11599,0,0,1,12,37,34,79,1,1,1,40,37,83,1,1,1,34,31,73,1,1,1,37,34,79,0,0,0,60,0,21,0,0,1,0,0,0,51,0,0,60,0,21,0,0,1,0,0,0,51,0,0,10,2,49,58,101
11600,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,34
11601,0,0,1,12,22,34,79,0,1,1,24,37,84,0,1,1,20,31,73,0,1,1,22,34,79,0,0,0,57,0,25,0,0,6,0,0,0,0,0,0,57,0,25,0,0,6,0,0,0,0,0,0,9,3,47,58,131
11602,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,106
11603,0,0,1,12,28,32,75,1,1,1,29,34,79,1,1,1,26,28,70,1,1,1,28,32,75,0,0,0,55,29,0,0,0,3,0,52,0,0,0,0,55,29,0,0,0,3,0,52,0,0,0,0,9,2,111,46,2
11604,0,0,1,12,38,32,76,0,1,1,41,34,81,0,1,1,35,30,71,0,1,1,38,32,76,0,0,0,60,31,21,0,0,1,55,0,0,0,0,0,60,31,21,0,0,1,55,0,0,0,0,0,10,3,51,54,120
11605,0,0,4,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,1
11606,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,132
11607,0,0,1,12,28,32,75,1,1,1,31,34,79,1,1,1,26,28,70,1,1,1,28,32,75,0,0,0,62,33,22,0,0,2,0,0,0,0,0,0,62,33,22,0,0,2,0,0,0,0,0,0,10,4,152,51,164
11608,0,0,6,0,4,1,60,10,15,30,5,1,65,10,15,30,4,1,55,10,15,30,4,1,60,0,8,0,24,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,4,3,1,33,100
11609,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,2
11610,0,0,1,12,31,33,77,0,1,1,28,32,75,0,1,1,37,38,86,0,1,1,31,33,77,0,0,0,66,34,0,0,0,1,0,0,0,0,0,0,66,34,0,0,0,1,0,0,0,0,0,0,11,3,27,47,142
11611,0,0,1,12,22,34,78,0,1,1,25,38,86,0,1,1,19,31,71,0,1,1,22,34,78,0,0,0,0,0,30,0,0,0,63,0,0,0,0,0,0,0,30,0,0,0,63,0,0,0,0,0,10,4,49,47,61
11612,0,0,1,12,22,34,78,1,1,1,22,35,79,1,1,1,21,32,77,1,1,1,22,34,78,0,5,0,0,40,0,0,0,0,0,54,0,0,0,0,0,40,0,0,0,0,0,54,0,0,0,0,9,3,49,56,103
11613,0,0,8,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,58
11614,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,183
11615,0,0,1,12,22,34,79,0,1,1,24,37,84,0,1,1,20,31,73,0,1,1,22,34,79,0,5,0,60,0,21,0,51,1,0,0,0,0,0,0,60,0,21,0,51,1,0,0,0,0,0,0,10,4,3,59,12
11616,0,0,1,12,22,34,79,0,1,1,24,37,83,0,1,1,20,32,76,0,1,1,22,34,79,0,0,0,0,0,47,0,62,0,0,0,0,0,0,0,0,0,47,0,62,0,0,0,0,0,0,0,9,1,38,50,137
11617,0,0,1,12,37,33,76,0,1,1,36,32,73,0,1,1,43,39,84,0,1,1,37,33,76,0,5,0,60,0,21,0,0,1,0,0,0,58,0,0,60,0,21,0,0,1,0,0,0,58,0,0,10,3,1,33,171
11618,0,0,5,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,28
11619,0,0,1,12,28,34,78,0,1,1,31,38,83,0,1,1,26,31,71,0,1,1,28,34,78,0,0,0,72,0,25,0,0,1,0,0,0,0,0,0,72,0,25,0,0,1,0,0,0,0,0,0,12,3,41,56,7
11620,0,0,1,12,22,34,78,0,1,1,25,38,86,0,1,1,19,30,70,0,1,1,22,34,78,0,0,0,43,0,16,0,0,2,49,0,0,0,0,0,43,0,16,0,0,2,49,0,0,0,0,0,7,3,46,51,147
11621,0,0,1,12,29,32,75,1,1,1,31,33,77,1,1,1,28,30,72,1,1,1,29,32,75,0,0,0,0,0,0,0,0,16,0,0,0,65,0,38,0,0,0,0,0,16,0,0,0,65,0,38,10,3,165,45,78
11622,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,108
11623,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,116
11624,0,0,6,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,112
11625,0,0,4,0,3,1,58,10,15,30,3,1,60,10,15,30,3,1,54,10,15,30,3,1,58,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,3,1,35,149
11626,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,49
11627,0,0,1,12,32,34,79,0,1,1,36,37,86,0,1,1,26,31,73,0,1,1,32,34,79,0,0,0,54,0,19,0,0,1,53,0,0,0,0,0,54,0,19,0,0,1,53,0,0,0,0,0,9,3,49,53,152
11628,0,0,8,0,2,1,55,10,15,30,2,1,54,10,15,30,2,1,60,10,15,30,2,1,55,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,143
11629,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,143
11630,0,0,1,12,22,34,79,0,1,1,24,38,86,0,1,1,20,31,73,0,1,1,22,34,79,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,61,0,22,0,0,0,0,0,0,0,0,0,10,3,49,42,144
11631,0,0,4,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,90
11632,0,0,8,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,47
11633,0,0,9,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,54,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,42
11634,0,0,1,12,22,34,79,1,1,1,24,37,83,1,1,1,21,32,75,1,1,1,22,34,79,0,0,0,55,0,27,0,0,11,0,0,0,0,0,0,55,0,27,0,0,11,0,0,0,0,0,0,8,3,47,53,68
11635,0,0,1,12,26,34,79,1,1,1,29,38,87,1,1,1,22,30,70,1,1,1,26,34,79,0,0,0,48,0,17,0,0,1,48,0,0,0,0,0,48,0,17,0,0,1,48,0,0,0,0,0,8,3,1,57,12
11636,0,0,2,0,2,1,58,10,15,30,2,1,59,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,35
11637,0,0,1,12,31,32,76,1,1,1,32,33,78,1,1,1,28,30,72,1,1,1,31,32,76,0,0,0,63,0,38,0,0,16,0,0,0,0,0,0,63,0,38,0,0,16,0,0,0,0,0,0,9,3,207,54,62
11638,0,0,1,12,22,34,79,0,1,1,22,35,82,0,1,1,22,32,78,0,1,1,22,34,79,0,0,0,0,39,0,0,0,0,0,55,0,0,0,0,0,39,0,0,0,0,0,55,0,0,0,0,10,3,44,58,139
11639,0,0,1,12,34,32,75,0,1,1,36,34,79,0,1,1,33,28,70,0,1,1,34,32,75,0,0,0,54,28,19,0,0,0,44,0,0,45,0,0,54,28,19,0,0,0,44,0,0,45,0,0,9,4,177,62,86
11640,0,0,1,12,39,31,73,0,1,1,37,28,70,0,1,1,45,35,81,0,1,1,39,31,73,0,0,0,60,0,21,0,0,1,49,0,0,50,0,0,60,0,21,0,0,1,49,0,0,50,0,0,10,4,169,59,116
11641,0,0,1,12,22,34,79,0,1,1,23,35,82,0,1,1,20,32,76,0,1,1,22,34,79,0,0,0,0,0,32,0,0,0,0,0,0,56,0,0,0,0,32,0,0,0,0,0,0,56,0,0,9,3,32,50,76
11642,0,0,3,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,35,145
11643,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,84
11644,0,0,7,0,2,1,58,10,15,30,2,1,60,10,15,30,2,1,55,10,15,30,2,1,58,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,3,1,35,108
11645,0,0,1,12,51,1,59,5,1,1,55,1,63,5,1,1,47,1,55,5,1,1,51,1,59,0,0,0,0,43,0,0,0,1,69,0,0,70,0,0,0,43,0,0,0,1,69,0,0,70,0,0,14,2,16,43,75
11646,0,0,1,12,37,34,79,0,1,1,40,37,84,0,1,1,33,31,73,0,1,1,37,34,79,0,0,0,60,31,0,0,0,1,57,0,0,0,0,0,60,31,0,0,0,1,57,0,0,0,0,0,10,3,43,52,145
